lastUpdated,weatherStation.name,weatherStation.province,weatherStation.location.coordinates.0,weatherStation.location.coordinates.1,avgAirTemperature,precipitation,minAirTemperature,maxAirTemperature
2023-11-16T20:49:47.744Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,26.5,0,18.6,34.4
2023-11-16T20:49:47.746Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,28.6,0,23.1,34.2
2023-11-16T20:49:47.747Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,30,0,22.3,37.7
2023-11-16T20:49:47.749Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,31.4,0,23.4,39.4
2023-11-16T20:49:47.751Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,31.2,0,22.8,39.5
2023-11-16T20:49:47.752Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,33.2,0,24.7,41.7
2023-11-16T20:49:47.754Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,31.3,0,22,40.6
2023-11-16T20:49:47.755Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,28.6,0,22.6,34.5
2023-11-16T20:49:47.757Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,25.7,15.2,19.6,31.8
2023-11-16T20:49:47.759Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,16.6,17.8,13,20.2
2023-11-16T20:49:47.761Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,20.2,0,12.4,27.9
2023-11-16T20:49:47.763Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,20,0,11.6,28.3
2023-11-16T20:49:47.765Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,21.6,0,15.4,27.8
2023-11-16T20:49:47.768Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,22.6,0,17.6,27.7
2023-11-16T20:49:47.770Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,24.4,0,16.2,32.7
2023-11-16T20:49:47.773Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,23.2,0,19.1,27.3
2023-11-16T20:49:47.776Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,23.4,0,17.5,29.2
2023-11-16T20:49:47.778Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,24.6,0,16.3,32.8
2023-11-16T20:49:47.780Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,0,0,0,0
2023-11-16T20:49:47.783Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,23.6,0,16.1,31.1
2023-11-16T20:49:47.785Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,22.7,0,14,31.4
2023-11-16T20:49:47.787Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,22.8,0,14.4,31.1
2023-11-16T20:49:47.788Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,22.4,0,13.3,31.6
2023-11-16T20:49:47.790Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,23.5,0,15.6,31.4
2023-11-16T20:49:47.792Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,24.8,0,17.5,32
2023-11-16T20:49:47.794Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,24,0,18.1,30
2023-11-16T20:49:47.795Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,22.8,0,16.8,28.8
2023-11-16T20:49:47.797Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,23,0,16.4,29.7
2023-11-16T20:49:47.799Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,22.7,16.1,16.6,28.8
2023-11-16T20:49:47.802Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,23.4,0,16.7,30
2023-11-16T20:49:47.804Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,24,0,17.6,30.4
2023-11-16T20:49:47.806Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,25,0,18.9,31.1
2023-11-16T20:49:47.807Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,22.4,0.7,15.5,29.4
2023-11-16T20:49:47.809Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,20,1.8,17,23.1
2023-11-16T20:49:47.811Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,22.6,0,15.9,29.3
2023-11-16T20:49:47.813Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,19.9,16.7,14,25.8
2023-11-16T20:49:47.814Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,17.8,0.1,12,23.6
2023-11-16T20:49:47.816Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,19.5,0,12.3,26.7
2023-11-16T20:49:47.817Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,19.6,0,12.1,27.1
2023-11-16T20:49:47.819Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,20.5,0,12,29
2023-11-16T20:49:47.820Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,22.1,0,14,30.2
2023-11-16T20:49:47.822Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,22.8,0,15.2,30.4
2023-11-16T20:49:47.825Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,24.8,0,16.8,32.7
2023-11-16T20:49:47.827Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,25.1,0,17.5,32.7
2023-11-16T20:49:47.829Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,23.1,0,15.6,30.6
2023-11-16T20:49:47.832Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,22.1,0,15.1,29.1
2023-11-16T20:49:47.835Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,22.7,0,16.7,28.7
2023-11-16T20:49:47.838Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,23,0,17.8,28.3
2023-11-16T20:49:47.845Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,22.4,0,16.5,28.3
2023-11-16T20:49:47.848Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,22.4,0,15.9,28.8
2023-11-16T20:49:47.850Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,21.6,0,13.9,29.4
2023-11-16T20:49:47.853Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,21.4,0,12.4,30.3
2023-11-16T20:49:47.856Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,22,0,13.8,30.2
2023-11-16T20:49:47.858Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,22.2,0,14.3,30.1
2023-11-16T20:49:47.860Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,21.7,0,13.8,29.6
2023-11-16T20:49:47.861Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,21.8,0,14.3,29.4
2023-11-16T20:49:47.863Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,21.6,0,13.9,29.3
2023-11-16T20:49:47.864Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,21.5,0,15.3,27.7
2023-11-16T20:49:47.866Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,19.7,2.4,14.7,24.7
2023-11-16T20:49:47.868Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,16.4,1.7,14.2,18.5
2023-11-16T20:49:47.870Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,21,0,13.5,28.4
2023-11-16T20:49:47.871Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,23.2,0,17.3,29.1
2023-11-16T20:49:47.873Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,23.8,0.4,20.2,27.5
2023-11-16T20:49:47.875Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,19.4,0,14.6,24.1
2023-11-16T20:49:47.876Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,15.6,0,10.3,20.9
2023-11-16T20:49:47.878Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,16,0,9.5,22.4
2023-11-16T20:49:47.880Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,22,1.3,15.6,28.4
2023-11-16T20:49:47.882Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,18,0,12.9,23.2
2023-11-16T20:49:47.884Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,17.1,0,10.5,23.7
2023-11-16T20:49:47.886Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,20,0,13.7,26.4
2023-11-16T20:49:47.888Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,17.8,0,11.4,24.1
2023-11-16T20:49:47.890Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,17,0,8.9,25.2
2023-11-16T20:49:47.893Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,20,0,14,25.9
2023-11-16T20:49:47.895Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,17.8,0.1,10.3,25.2
2023-11-16T20:49:47.896Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,14.5,0,7,22
2023-11-16T20:49:47.898Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,17.2,0,10,24.3
2023-11-16T20:49:47.899Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,15.5,1.1,6.9,24.1
2023-11-16T20:49:47.901Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,12.6,0,5.4,19.9
2023-11-16T20:49:47.903Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,13.8,0,5.9,21.7
2023-11-16T20:49:47.904Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,16.7,0,11.1,22.3
2023-11-16T20:49:47.906Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,12.9,0,6.8,19
2023-11-16T20:49:47.907Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,12,0,5.3,18.8
2023-11-16T20:49:47.909Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,10.6,0.6,3.5,17.8
2023-11-16T20:50:17.176Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,12,0,7,17
2023-11-16T20:50:23.449Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,14,0,8,20
2023-11-16T20:50:25.609Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,14,0,9,18
2023-11-16T20:50:28.984Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,15,0,8,23
2023-11-16T20:50:32.004Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,0,0,8,0
2023-11-17T23:13:40.271Z,MANRESA,BARCELONA,41.72,1.840277777777778,17,0,10,24
2023-11-17T23:13:40.450Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,0,0,11,0
2023-11-20T08:51:16.645Z,MANRESA,BARCELONA,41.72,1.840277777777778,14,0,8,19
2023-11-20T08:51:16.848Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,13,0,10,17
2023-11-20T08:51:21.003Z,MANRESA,BARCELONA,41.72,1.840277777777778,14,0,9,19
2023-11-20T08:51:21.221Z,PORQUERES,GIRONA,42.10444444444445,2.763611111111111,16,0,10,21
2023-11-20T09:00:47.296Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,18.8,0,15.6,22
2023-11-20T09:00:47.299Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,18,0,14.7,21.3
2023-11-20T09:00:47.308Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,14.4,0,9.5,19.2
2023-11-20T09:00:47.310Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,15.6,0,9.3,21.9
2023-11-20T09:00:47.312Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,17.7,0,12.1,23.3
2023-11-20T09:00:47.313Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,17.8,0,13.7,22
2023-11-20T09:00:47.315Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,19,0,14.8,23.3
2023-11-20T09:00:47.319Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,17.8,6,14.3,21.2
2023-11-20T09:00:47.321Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,16.9,0,12.7,21.1
2023-11-20T09:00:47.322Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,16.2,0,13.4,19.1
2023-11-20T09:00:47.324Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,16.7,0,14.1,19.3
2023-11-20T09:00:47.326Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,17.4,0,12.4,22.3
2023-11-20T09:00:47.332Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,17.6,0,14.1,21.1
2023-11-20T09:00:47.333Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,18.1,0,15.4,20.8
2023-11-20T09:00:47.335Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,17.1,0,14.1,20.1
2023-11-20T09:00:47.336Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,18.4,0,14.5,22.3
2023-11-20T09:00:47.337Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,12.1,0.7,8.8,15.4
2023-11-20T09:00:47.338Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,10.8,0,7,14.6
2023-11-20T09:00:47.340Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,10.9,0.3,8.2,13.6
2023-11-20T09:00:47.341Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,9.2,0,6.1,12.3
2023-11-20T09:00:47.342Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,15.1,0,9,21.2
2023-11-20T09:00:47.346Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,12.6,0,7.8,17.3
2023-11-20T09:00:47.347Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,14,0,10.1,18
2023-11-20T09:00:47.348Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,11.2,0.6,8.1,14.2
2023-11-20T09:00:47.349Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,10.4,0,6.6,14.3
2023-11-20T09:00:47.350Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,11.6,0,8,15.3
2023-11-20T09:00:47.351Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,9.5,0,6.9,12.1
2023-11-20T09:00:47.352Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,8.8,0,6.4,11.2
2023-11-20T09:00:47.353Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,10.4,1.8,5.7,15
2023-11-20T09:00:47.354Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,9.1,0.1,5.9,12.3
2023-11-20T09:00:47.355Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,10,0,7.9,12
2023-11-20T09:00:47.356Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,12,0,8.8,15.1
2023-11-20T09:00:47.358Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,11.1,10.2,10,12.2
2023-11-20T09:00:47.359Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,14.3,0.5,10.5,18.1
2023-11-20T09:00:47.360Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,8.2,0,3.2,13.2
2023-11-20T09:00:47.362Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,7.3,9,3.7,10.9
2023-11-20T09:00:47.363Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,12.4,4.2,9.3,15.4
2023-11-20T09:00:47.364Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,13.8,0.8,11.1,16.5
2023-11-20T09:00:47.365Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,13,1.3,9.7,16.4
2023-11-20T09:00:47.366Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,12.4,1,9.1,15.6
2023-11-20T09:00:47.367Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,10.3,1.6,8.8,11.8
2023-11-20T09:00:47.368Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,12.4,0,8.6,16.2
2023-11-20T09:00:47.369Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,13.7,0,10.2,17.2
2023-11-20T09:00:47.370Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,13.3,2.5,10.9,15.7
2023-11-20T09:00:47.371Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,12.8,0,9.7,16
2023-11-20T09:00:47.371Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,14.6,0,11.2,17.9
2023-11-20T09:00:47.373Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,16.2,0,12.4,19.9
2023-11-20T09:00:47.374Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,16.6,0,11.5,21.7
2023-11-20T09:00:47.375Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,19,0,15.8,22.1
2023-11-20T09:00:47.376Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,15.7,0,11,20.4
2023-11-20T09:00:47.377Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,15.8,0,12.4,19.2
2023-11-20T09:00:47.378Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,15.1,0,11.4,18.8
2023-11-20T09:00:47.379Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,14.2,0,11,17.4
2023-11-20T09:00:47.379Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,14,0,11.8,16.2
2023-11-20T09:00:47.380Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,17.9,0,13.4,22.4
2023-11-20T09:00:47.381Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,13,0,10.8,15.3
2023-11-20T09:00:47.382Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,12.8,0.1,10.9,14.7
2023-11-20T09:00:47.383Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,12.5,0,9,16
2023-11-20T09:00:47.384Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,13.4,0,9.1,17.7
2023-11-20T09:00:47.385Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,12.7,0,8.9,16.5
2023-11-20T09:00:47.386Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,11.1,0,7.1,15.1
2023-11-20T09:00:47.388Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,10.6,0,7.4,13.7
2023-11-20T09:00:47.389Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,12,0.2,9.9,14
2023-11-20T09:00:47.390Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,11.6,0,7.9,15.4
2023-11-20T09:00:47.391Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,11.2,0,6.6,15.9
2023-11-20T09:00:47.392Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,10.3,0,8.1,12.5
2023-11-20T09:00:47.393Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,11,0,6.7,15.4
2023-11-20T09:00:47.394Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,11.6,0,7.8,15.4
2023-11-20T09:00:47.395Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,12.6,0,7.3,18
2023-11-20T09:00:47.396Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,11.2,6.3,4.9,17.5
2023-11-20T09:00:47.397Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,8.5,0,4.1,12.9
2023-11-20T09:00:47.398Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,9.6,1.3,5.2,14.1
2023-11-20T09:00:47.399Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,6.4,0,2.6,10.2
2023-11-20T09:00:47.400Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,5.7,0,1.6,9.8
2023-11-20T09:00:47.402Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,8.6,0,3.8,13.5
2023-11-20T09:00:47.403Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,5.4,0,1.2,9.5
2023-11-20T09:00:47.406Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,6.2,0,1,11.5
2023-11-20T09:00:47.407Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,5.4,0.2,2,8.8
2023-11-20T09:00:47.408Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,3.9,0.6,0.3,7.5
2023-11-20T09:00:47.409Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,8,0,3.4,12.6
2023-11-20T09:00:47.411Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,6.2,0,1.5,10.9
2023-11-20T09:00:47.412Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,6.4,0,2,10.8
2023-11-20T09:00:47.415Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,6.9,0,1.7,12.1
2023-11-20T09:00:47.417Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,7,0,1.7,12.4
2023-11-20T09:00:47.418Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,8.6,0,2.4,14.7
2023-11-20T09:00:47.419Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,9.8,0,4.9,14.8
2023-11-20T09:00:47.420Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,10.8,0,4.8,16.7
2023-11-20T09:00:47.421Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,13.1,0,7.5,18.7
2023-11-20T09:00:47.423Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,15.8,0,10.4,21.2
2023-11-20T09:00:47.425Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,11.9,0.1,5.4,18.4
2023-11-20T09:00:47.427Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,6.2,15.6,5,7.4
2023-11-20T09:00:47.428Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,6.6,0.2,4.5,8.8
2023-11-20T09:00:47.429Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,6.9,0,4.4,9.4
2023-11-20T09:00:47.430Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,8.2,0,4.5,11.9
2023-11-20T09:00:47.432Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,9.3,0,5.5,13.1
2023-11-20T09:00:47.433Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,9.8,0,5.1,14.4
2023-11-20T09:00:47.434Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,10.4,0,5.7,15.2
2023-11-20T09:00:47.435Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,10.2,0,5.5,15
2023-11-20T09:00:47.436Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,11.4,0,6.5,16.2
2023-11-20T09:00:47.438Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,11.6,0,7.4,15.8
2023-11-20T09:00:47.439Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,14.8,0,9.4,20.3
2023-11-20T09:00:47.441Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,15.9,0,11.8,20
2023-11-20T09:00:47.442Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,16.5,0,12,21
2023-11-20T09:00:47.443Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,13.6,0,8.8,18.4
2023-11-20T09:00:47.445Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,11.7,0,8.2,15.2
2023-11-20T09:00:47.446Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,10,4.3,8.5,11.5
2023-11-20T09:00:47.447Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,8.4,0,4.6,12.1
2023-11-20T09:00:47.449Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,6.2,19.7,0.3,12.2
2023-11-20T09:00:47.449Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,2.2,0.8,-1.1,5.6
2023-11-20T09:00:47.451Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,6.2,0,1,11.5
2023-11-20T09:00:47.452Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,7.2,0,3.5,10.8
2023-11-20T09:00:47.453Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,9.6,0,4.4,14.9
2023-11-20T09:00:47.454Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,9.9,0,4.1,15.7
2023-11-20T09:00:47.455Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,11.9,0,6.6,17.2
2023-11-20T09:00:47.456Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,10.6,0,7.6,13.5
2023-11-20T09:00:47.457Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,13.4,0,8.1,18.6
2023-11-20T09:00:47.459Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,17.4,0.3,12.6,22.2
2023-11-20T09:00:47.460Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,17.1,0,12,22.2
2023-11-20T09:00:47.460Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,19,0,13.7,24.2
2023-11-20T09:00:47.461Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,16.6,0,12.7,20.5
2023-11-20T09:00:47.463Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,17.2,0,12.7,21.7
2023-11-20T09:00:47.464Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,15.4,0,9.8,21.1
2023-11-20T09:00:47.465Z,"BARCELONA, FABRA",BARCELONA,41.41833333333333,2.1241666666666665,13.4,0,8.3,18.6
